timestamp,value
2025-03-17,0.6987689802445486
2025-03-18,0.6903899437587755
2025-03-19,0.6965481169882631
2025-03-20,0.6828044642681173
2025-03-21,0.6847554524363858
2025-03-22,0.6790549618503833
2025-03-23,0.6795294757304569
2025-03-24,0.6803062962487929
2025-03-25,0.6857872165474176
2025-03-26,0.6747712879285831
2025-03-27,0.6797630483269576
2025-03-28,0.661522857608898
2025-03-29,0.6741576447516907
2025-03-30,0.6696952586259101
2025-03-31,0.6431014962521526
2025-04-01,0.6325343931631827
2025-04-02,0.6459729502181907
2025-04-03,0.6357267521151913
2025-04-04,0.6195226337310344
2025-04-05,0.6407729013399591
2025-04-06,0.6346213331488004
2025-04-07,0.6179957197773035
2025-04-08,0.6236857151727111
2025-04-09,0.6402713965846022
2025-04-10,0.6289864615937487
2025-04-11,0.6057785438156437
2025-04-12,0.6146001412611292
2025-04-13,0.6043467516053105
2025-04-14,0.6011012932307311
2025-04-15,0.5959210013227579
2025-04-16,0.6052804375262796
2025-04-17,0.5814697577233306
2025-04-18,0.5792421946678322
2025-04-19,0.6046510172746349
2025-04-20,0.609589654730429
2025-04-21,0.6075454039493355
2025-04-22,0.6118093719397522
2025-04-23,0.6029705870049968
2025-04-24,0.6256709844444718
2025-04-25,0.6140264234669781
2025-04-26,0.6244711748798382
2025-04-27,0.6099249359442611
2025-04-28,0.6150259822824533
2025-04-29,0.6534289878825026
2025-04-30,0.6218079272416908
2025-05-01,0.5342531249064275
2025-05-02,0.5412965117691932
2025-05-03,0.5323581941041722
2025-05-04,0.521823499006532
2025-05-05,0.5361311338320449
2025-05-06,0.5612888942293537
2025-05-07,0.5476611727603413
2025-05-08,0.5642962375300538
2025-05-09,0.6099778342933446
2025-05-10,0.5990149206602479
2025-05-11,0.611233217040988
2025-05-12,0.6344549810130807
2025-05-13,0.6222455764994174
2025-05-14,0.6120475423537565
2025-05-15,0.6192071329218907
2025-05-16,0.5937304062320391
2025-05-17,0.5767129805003839
2025-05-18,0.5697768033039958
2025-05-19,0.5784887764864091
2025-05-20,0.5668779385337042
2025-05-21,0.5772337331235539
2025-05-22,0.564442725234292
2025-05-23,0.5825059647081192
2025-05-24,0.5959298025781412
2025-05-25,0.5973026748302127
2025-05-26,0.5956008702157702
2025-05-27,0.5971990389313734
2025-05-28,0.590821877453746
2025-05-29,0.5876180801027768
2025-05-30,0.5749240073331805
2025-05-31,0.573946964689153
2025-06-01,0.5340903501674256
2025-06-02,0.5264236201458894
2025-06-03,0.4997199888035396
2025-06-04,0.5094629979354237
2025-06-05,0.49650465412656974
2025-06-06,0.500769376422711
2025-06-07,0.5211638080093888
2025-06-08,0.5073864530173996
2025-06-09,0.5295359468561996
2025-06-10,0.5267940956829319
2025-06-11,0.5433229248902892
2025-06-12,0.5222933398064913
2025-06-13,0.5163662803664926
2025-06-14,0.49461147156929347
2025-06-15,0.49187624832920596
2025-06-16,0.492135217157446
2025-06-17,0.47762240760903124
2025-06-18,0.4744215557251088
2025-06-19,0.47405148923979784
2025-06-20,0.45948237822420135
2025-06-21,0.47298862723875645
2025-06-22,0.5272931640714634
2025-06-23,0.5300952122676631
2025-06-24,0.534664933639244
2025-06-25,0.5361416137517662
2025-06-26,0.5736222819901913
2025-06-27,0.5534063968006806
2025-06-28,0.5737434968788283
2025-06-29,0.5675497290562211
2025-06-30,0.5434329058962161
2025-07-01,0.539242521155455
2025-07-02,0.5557171334331531
2025-07-03,0.5398298586592958
2025-07-04,0.5380096529083633
2025-07-05,0.5353872904617247
2025-07-06,0.5555835939572491
2025-07-07,0.5780257869140668
2025-07-08,0.5953403624776256
2025-07-09,0.6114821320362401
2025-07-10,0.6221029802831459
2025-07-11,0.6027031594133694
2025-07-12,0.6174329086355663
2025-07-13,0.6265452792857922
2025-07-14,0.6013361815387553
2025-07-15,0.5978739298080309
2025-07-16,0.5677555958358488
2025-07-17,0.5783098574731321
2025-07-18,0.5673618263319125
2025-07-19,0.5592825668316426
2025-07-20,0.6182895563627899
2025-07-21,0.6262239670623518
2025-07-22,0.6276900268584011
2025-07-23,0.6231229724670865
2025-07-24,0.6399398938430018
2025-07-25,0.6289777195644861
2025-07-26,0.6115380631286365
2025-07-27,0.6343237011678554
2025-07-28,0.6083435883262683
2025-07-29,0.604991956995688
2025-07-30,0.5843837637598891
2025-07-31,0.5922151878777336
2025-08-01,0.5950729661389392
2025-08-02,0.5771266966836577
2025-08-03,0.594957688987776
2025-08-04,0.5659024211704662
2025-08-05,0.5548390954009582
2025-08-06,0.5653746155562251
2025-08-07,0.5634447194717341
2025-08-08,0.5641421103969129
2025-08-09,0.5447425971212881
2025-08-10,0.5475550001832317
2025-08-11,0.5522371485539872
2025-08-12,0.5440466012934774
2025-08-13,0.5571521553007773
2025-08-14,0.5434721013310908
2025-08-15,0.5503116693894577
2025-08-16,0.5443893021326508
2025-08-17,0.5626031522831184
2025-08-18,0.5605755392983042
2025-08-19,0.5427964672039733
2025-08-20,0.5702175025765186
2025-08-21,0.5533043936769643
2025-08-22,0.5509350671266214
2025-08-23,0.559236924262074
2025-08-24,0.5698414985279694
2025-08-25,0.5796461679009401
2025-08-26,0.5873799239251543
2025-08-27,0.5938678228483075
2025-08-28,0.5943180156781256
