timestamp,value
2025-06-29,0.6414428331774003
2025-06-30,0.6381096101034542
2025-07-01,0.6497873114731174
2025-07-02,0.6600846332732577
2025-07-03,0.6600404955381383
2025-07-04,0.6754715521516593
2025-07-05,0.6710986442955931
2025-07-06,0.685329818142553
2025-07-07,0.6931725527182825
2025-07-08,0.6606206339704597
2025-07-09,0.6848405818199789
2025-07-10,0.6871882275375222
2025-07-11,0.7086611922776517
2025-07-12,0.7126292416059231
2025-07-13,0.7102372961475328
2025-07-14,0.700975323707045
2025-07-15,0.6925256591179804
2025-07-16,0.6932383331795187
2025-07-17,0.7009912517085432
2025-07-18,0.7182669550239561
2025-07-19,0.6864483876359334
2025-07-20,0.6937160757612658
2025-07-21,0.676421155586849
2025-07-22,0.6895407812056585
2025-07-23,0.6892487732465703
2025-07-24,0.6594749444561208
2025-07-25,0.6659768862254307
2025-07-26,0.6732422308790721
2025-07-27,0.6511015022267568
2025-07-28,0.6543845549744584
2025-07-29,0.653774801440621
2025-07-30,0.6595398069068573
2025-07-31,0.6402097395257984
2025-08-01,0.6496171507412588
2025-08-02,0.6380796712894413
2025-08-03,0.6306179498097328
2025-08-04,0.6259344652483338
2025-08-05,0.6142271317757192
2025-08-06,0.6083915709971851
2025-08-07,0.6086663151932338
2025-08-08,0.6229038898625788
2025-08-09,0.5996986258119701
2025-08-10,0.5919469198313626
2025-08-11,0.6008472809948692
2025-08-12,0.6032645860035336
2025-08-13,0.5938139192786247
2025-08-14,0.5989442016632165
2025-08-15,0.6050606931974916
2025-08-16,0.6055067439468359
2025-08-17,0.6196895876894642
2025-08-18,0.6082814575836083
2025-08-19,0.6070057289818795
2025-08-20,0.6223802494812103
2025-08-21,0.618795473888925
2025-08-22,0.6155286346286687
2025-08-23,0.607629873886231
2025-08-24,0.6239104547386379
2025-08-25,0.6334111197867147
2025-08-26,0.6244178716488195
2025-08-27,0.6432428594611871
2025-08-28,0.6401814851202372
